Gene,Hw1-4a,Hw1-4b,Hw1-4c,Hw2-4a,Hw2-4b,Hw2-4c,Wt1-4a,Wt1-4b,Wt1-4c,Wt2-4a,Wt2-4b,Wt2-4c
DPOL,47,36,30,133,78,53,54,50,135,47,47,95
DPP7,10,15,7,16,18,18,7,5,23,7,8,20
DPP8,60,45,36,75,46,52,40,39,99,32,29,88
DRC3,246,192,144,466,298,221,114,129,339,120,124,340
drc7,21,8,8,22,16,11,29,34,71,33,13,63
DRG1,5,7,1,14,8,10,5,3,9,8,14,23
DRG1,66,49,35,73,43,36,17,16,40,20,32,65
DRM2,29,21,16,17,18,6,13,15,37,12,10,13
drp35,158,154,120,219,143,120,97,118,233,96,66,248
DRP3B,6,4,2,15,8,10,9,7,28,11,6,18
DRP4C,3,4,0,0,2,2,2,2,10,3,8,15
DRP4C,2,1,3,14,8,7,34,45,80,9,11,19
DRP4C,0,0,0,1,1,2,2,0,8,1,2,3
DRS2,14,11,8,13,9,13,18,9,48,10,13,32
dsaVM,152,106,88,178,132,116,136,121,348,99,147,342
DSK1,82,70,58,87,73,62,33,36,91,30,45,101
DSK1,15,9,3,12,8,6,3,3,8,6,1,9
DSK1,52,35,21,51,36,31,45,41,125,51,52,113
DSK1,42,27,17,102,50,48,38,44,107,54,24,81
DSP4,50,34,15,49,48,32,16,29,52,21,20,61
DTC,75,78,69,117,89,80,54,56,134,60,22,82
Dtd1,11,11,11,21,21,9,4,5,13,2,4,13
dthadh,59,43,35,80,47,43,12,20,54,21,29,64
DTX3,24,18,9,55,30,24,29,13,64,15,12,48
DTX36,78,80,45,113,79,74,56,38,134,55,66,134
Dtx3l,89,68,42,111,94,63,35,38,107,43,30,80
DTX46,40,14,17,24,23,14,14,20,59,20,32,58
DTX46,36,27,8,27,27,20,8,7,28,14,8,31
DTX46,68,40,38,61,41,51,26,20,93,35,22,92
DTX47,74,69,44,149,129,101,67,60,153,70,45,160
DTX8,80,49,50,109,77,78,44,37,122,34,19,94
DUR3,34,25,30,37,31,20,15,12,37,16,23,48
DUR3,24,21,8,23,13,8,13,8,16,6,9,26
DUS3,15,15,10,27,15,15,25,19,38,18,30,40
dusp1-a,18,11,10,49,35,28,15,12,47,15,10,38
DUSP5,60,36,36,46,37,29,21,21,44,14,23,32
DUSP9,23,15,15,34,21,20,14,12,38,15,35,47
dVPE,62,63,47,127,74,66,52,30,117,43,54,121
dxs,39,28,25,99,62,68,51,48,110,52,50,137
Dync1h1,120,67,50,169,111,76,55,37,161,58,65,152
Dynll2,74,85,62,123,83,50,44,65,144,68,101,174
Dynlrb1,61,63,63,102,71,57,40,30,93,36,22,70
eag,13,11,5,42,18,26,60,41,151,59,89,192
eag,6,1,3,10,4,6,3,9,17,5,9,19
EB1C,22,19,9,59,34,17,9,12,28,7,4,16
ebh,259,214,141,386,240,227,175,172,520,189,248,544
EBP1,189,141,118,303,191,182,127,113,317,125,145,325
EBP2,92,87,57,89,78,66,44,26,103,46,58,124
ECA1,210,156,115,256,180,156,106,75,238,109,96,247
ECE2,43,30,17,42,36,34,12,14,44,32,15,42
Ech1,99,71,75,143,93,75,44,37,113,49,34,113
ECHIA,65,56,57,86,50,45,23,21,43,6,25,39
ECI1,52,40,38,73,43,45,22,17,59,27,13,57
Eci1,302,201,173,398,274,215,175,215,494,197,216,545
eco47IIM,52,43,37,76,41,55,33,48,104,55,36,99
ECU01_0970,15,4,2,15,8,11,9,10,27,13,7,25
Edrf1,65,44,31,61,55,33,48,50,126,62,43,128
Edrf1,97,58,47,137,91,92,94,91,246,71,82,217
Eefsec,3,1,2,1,2,2,0,2,9,0,1,3
EFHC1,232,189,146,475,308,269,77,73,211,73,103,238
efp,103,67,47,119,72,63,58,41,125,54,63,132
Eftud2,389,283,215,487,389,308,133,117,321,147,134,339
egl-4,46,32,19,154,76,75,33,35,120,83,58,165
egl-9,14,9,6,20,13,14,25,24,56,17,24,31
egl1,48,35,22,81,61,45,37,30,120,30,55,111
egl5,108,95,56,122,57,68,29,39,108,60,61,149
EGLN1,6,10,5,14,10,4,7,3,15,4,2,13
Egln1,18,23,8,27,29,26,16,13,35,7,6,21
EGLN2,27,14,7,31,18,9,8,11,35,10,6,26
EGLN3,44,37,33,53,37,47,38,25,97,27,18,43
eglS,6,2,3,0,0,2,3,3,12,6,13,18
eglS,52,49,39,102,51,49,54,39,118,49,38,104
eglS,26,26,29,53,30,18,14,23,56,13,10,39
Ehd1,33,20,17,80,66,54,44,40,82,42,16,59
Ehd1,16,8,3,16,5,6,13,13,41,10,9,28
EHD1,8,7,11,21,11,14,3,6,19,13,14,30
Ehhadh,96,98,81,88,64,54,43,39,108,51,41,126
EHMT1,75,49,25,63,41,42,30,24,74,49,28,85
Ehmt1,17,9,8,62,41,33,17,12,50,14,15,27
Ehmt1,5,3,4,1,0,3,7,3,8,3,3,4
eIF-2gamma,335,263,220,519,329,255,139,154,311,134,160,325
eIF-4E,232,170,124,248,171,149,93,84,212,76,124,214
eif3b,73,48,45,97,86,61,65,70,175,65,64,144
eif3g,103,72,57,132,103,68,41,25,73,45,51,89
eif3k,148,102,87,210,133,97,57,74,160,70,82,144
EIF4-A,71,47,38,89,53,37,57,64,139,89,38,144
Eif4a3,84,65,40,142,103,79,62,69,176,73,53,167
Eif4e1b,55,26,45,70,43,34,21,30,78,26,29,57
EIF4G,31,28,31,56,51,28,38,24,84,32,32,80
Elavl1,57,39,29,39,36,24,22,13,36,27,23,61
ELD1,43,25,24,55,38,38,9,12,16,23,23,51
ELF5A-3,670,638,749,929,673,595,388,464,899,409,382,1022
elmMI,43,42,33,54,32,28,18,21,34,15,27,27
elmMI,7,5,2,5,4,2,3,0,11,9,13,20
elmMI,14,4,5,15,10,10,13,7,24,15,19,26
EMB2076,6,4,2,5,1,3,8,8,14,10,8,21
EMB2654,62,31,29,73,45,45,34,25,89,25,14,39
EMB2654,5,1,1,8,2,2,2,5,11,4,8,14
EMB2654,7,1,1,7,3,5,13,10,28,12,12,30
EMB2654,18,6,9,12,16,14,11,8,37,21,19,63
EMB2654,7,3,0,4,7,6,17,11,49,13,9,42
EMB2654,12,7,5,11,22,9,12,11,36,11,10,33
EMB2654,4,5,2,3,1,1,9,7,13,9,7,20
EMB2654,59,33,31,78,55,45,37,47,125,31,56,112
EMB2745,199,173,111,302,240,182,81,56,200,73,79,145
EMB2745,104,58,53,157,89,83,44,44,142,69,43,113
EMB8,11,11,9,25,16,20,3,9,18,9,1,7
EMB976,1,4,1,8,5,5,7,7,9,5,9,10
EMB976,42,20,14,38,33,23,27,13,48,11,11,21
EMC1,20,10,5,12,9,8,7,5,23,9,9,18
EML6,125,117,94,249,138,140,103,115,259,84,71,197
ENDOG,18,12,7,15,13,6,9,9,38,17,25,60
Endou,0,2,1,7,3,2,6,4,14,9,5,28
Endov,24,5,11,20,21,13,3,1,7,5,7,9
ENDOV,44,39,28,60,36,43,23,27,58,20,38,70
eng1,29,20,9,59,27,28,23,22,61,27,32,64
engB,15,23,13,51,30,24,28,22,65,30,16,45
engB,31,20,16,40,25,26,12,12,41,11,14,25
ENKD1,35,36,27,37,32,20,32,15,53,21,11,28
ENO,206,130,120,269,175,167,104,82,250,137,172,385
Eno2,105,69,56,154,114,84,94,90,259,81,85,213
enol-1,12,5,11,3,4,6,4,4,19,11,12,19
ENT7,156,91,83,244,124,141,108,104,307,97,137,290
ENTPD2,16,10,2,14,18,14,22,14,57,20,12,36
EOGT,18,11,4,26,13,13,30,19,51,36,29,114
EPHX2,6,9,4,13,7,5,4,4,6,1,0,2
epi-1,8,9,3,66,39,34,10,11,19,22,19,36
epi-1,52,48,47,48,44,30,12,31,58,46,17,91
epi-1,57,39,35,69,48,32,12,14,29,15,24,77
epi-1,41,41,29,117,99,90,80,67,152,81,50,173
epi-1,57,51,44,91,46,41,51,37,120,45,48,119
Eprs,77,69,57,141,93,76,145,137,341,124,115,259
eps15,126,74,56,145,96,82,73,61,128,67,41,108
eps15,35,20,17,37,35,28,28,27,89,25,25,58
erd-2,34,26,31,35,30,24,17,23,38,20,37,48
ERD2A,51,24,19,50,36,32,31,24,95,35,40,116
ERD4,106,76,35,104,86,53,132,100,339,143,151,373
ERD4,39,29,20,52,49,39,61,42,108,49,45,113
ERDJ2,39,32,17,50,29,28,33,30,113,43,38,102
ERDJ2,59,37,22,60,35,38,28,28,70,27,15,51
ERDJ3B,65,45,39,78,54,42,38,38,96,42,27,64
ERECTA,68,50,44,103,57,62,51,66,158,76,61,165
ERF2,120,75,54,112,93,81,34,29,97,33,56,128
erg10,417,377,400,579,352,331,207,215,483,202,265,568
erg10,46,53,48,62,53,33,53,49,141,55,82,170
ERG3,34,21,14,30,22,30,40,36,101,28,35,89
ERI3,171,153,147,285,203,187,139,141,294,134,168,330
erkA,19,14,10,23,21,6,5,8,15,13,6,12
ERP29,85,70,46,79,62,46,34,25,94,41,38,85
Erp29,43,43,15,29,32,35,17,14,46,27,18,52
eryA,3,4,1,13,5,4,0,1,4,2,0,5
eryA,137,81,81,162,94,92,80,82,180,75,60,145
eryA,2,2,4,12,4,3,7,3,20,11,11,12
eryA,70,67,58,102,70,80,22,13,30,15,14,23
eryA,98,66,59,107,86,83,27,31,70,26,21,46
eryA,12,14,6,26,16,14,4,6,10,6,2,7
eryG,45,36,31,74,61,46,44,38,125,46,38,113
esf2,16,10,9,21,14,13,8,6,20,9,2,12
Esi_0076_0031,30,21,14,44,28,22,3,15,48,18,10,30
esrp1,8,16,13,33,23,16,12,18,37,12,12,35
ESS1,2,2,3,6,2,2,52,39,93,51,73,143
ESS1,23,9,7,55,40,23,20,17,56,17,24,49
est,5,5,5,25,14,11,22,18,59,28,19,52
est,48,32,19,69,32,33,34,31,108,30,48,108
est,36,21,15,46,32,33,43,34,94,30,22,92
est,6,10,10,17,12,8,7,7,26,3,4,13
estA,11,6,2,10,9,11,12,7,40,11,11,27
ESTA,37,31,19,19,14,11,40,45,104,47,25,95
esyt3,1,1,0,5,1,3,6,3,17,13,4,8
esyt3,36,28,23,66,35,35,31,24,66,40,30,72
Esyt3,136,106,62,318,215,180,172,144,467,183,173,500
esyt3,48,43,24,105,105,76,52,39,119,36,39,153
esyt3,76,71,51,110,83,83,78,95,277,124,61,195
esyt3,78,49,51,59,47,42,61,51,180,60,78,179
Esyt3,65,70,69,73,65,51,88,86,159,58,39,124
esyt3,51,54,38,24,22,14,26,32,70,22,24,72
ETFB,72,62,60,87,63,57,36,25,82,32,25,64
etfdh,224,194,432,357,158,449,1420,149,2750,1819,725,467
Etfdh,75,56,35,121,71,66,42,48,171,95,84,209
ETHE1,110,57,57,53,35,35,33,35,107,39,33,89
ETN8,165,119,74,258,207,144,118,106,336,128,125,309
Evi5,6,10,3,22,11,12,25,30,63,22,23,53
exd1,14,8,6,13,10,11,10,5,38,7,18,35
Exd1,265,205,166,351,265,209,149,135,360,181,219,386
Exd1,0,1,1,1,0,2,10,5,20,1,0,1
EXD3,8,5,2,18,21,12,19,20,52,7,8,21
EXD3,15,5,9,36,29,19,16,12,39,15,16,40
exgA,27,13,21,45,16,16,37,49,92,38,29,71
exgA,27,21,15,30,17,23,9,10,34,10,15,26
exo1,67,58,25,91,58,51,21,9,36,25,21,45
EXOSC2,29,28,23,35,34,25,17,21,40,11,7,38
Exosc8,7,2,7,5,8,7,7,8,11,4,2,5
EXPA10,303,237,172,365,248,210,136,132,356,174,167,433
F8H,5,5,4,11,11,4,8,14,26,17,11,24
FAB1D,6,7,1,38,22,16,26,32,63,32,28,78
fabG,4,6,9,5,9,9,2,6,14,2,0,5
FACE1,141,102,88,118,77,68,131,111,294,120,229,383
FAD2,148,94,73,113,65,85,82,63,179,79,66,174
FAD4L1,26,22,15,29,21,18,17,10,34,13,6,17
fadA,12,2,9,7,5,2,6,4,16,7,11,12
fadB,0,2,0,2,3,0,0,1,8,0,3,7
fadB,0,1,1,16,4,10,11,6,9,2,4,10
fadD29,19,26,17,37,23,22,44,31,80,26,32,46
FADS2P1,369,222,202,288,190,172,133,137,414,182,181,448
faeC,20,13,2,24,21,18,23,31,59,18,7,33
Faf1,53,42,41,75,58,54,22,11,54,20,10,20
fah,72,60,49,97,87,57,88,68,157,47,47,119
FAL1,19,12,12,14,6,6,5,11,22,4,10,20
FAM184A,25,11,13,21,15,14,66,44,136,67,64,148
Fam221a,22,12,11,21,18,18,3,6,13,13,8,17
Fam3b,11,15,13,25,16,15,11,14,32,17,16,53
FAM3D,109,84,74,136,81,81,47,57,116,62,45,125
FAM72A,66,51,42,23,24,15,38,17,61,34,35,93
FAM72A,87,70,59,69,56,49,57,64,156,63,46,106
FAR1,13,16,11,22,16,22,19,19,61,22,37,78
FAZ1,32,36,34,55,43,36,23,21,60,27,27,61
FAZ1,60,41,25,59,42,31,41,28,102,40,35,109
FAZ1,148,125,93,261,186,133,118,108,369,121,200,474
fba,65,52,40,132,91,99,125,136,326,158,102,264
fba,55,43,23,39,35,23,18,22,76,19,24,43
FBA1,83,62,54,135,85,66,24,29,66,32,33,98
FBA1,46,27,14,57,55,49,30,27,69,37,33,100
FBA1,34,17,7,55,33,41,35,30,96,44,29,79
fbaA,18,9,11,33,19,27,2,2,4,0,1,3
FBL4,1,1,0,8,9,7,3,5,8,2,1,8
fbp,75,62,45,83,62,47,26,37,81,33,47,81
FBXO18,67,59,48,78,76,41,46,40,125,53,59,113
FCA,36,25,11,52,25,36,16,16,53,27,29,71
FCP,86,68,45,108,82,84,76,71,198,70,37,101
FCP,77,54,36,92,68,41,39,34,100,40,25,48
FCP,56,27,27,97,76,48,49,38,109,26,24,59
FCPA,3,3,0,7,9,10,0,0,0,0,0,0
FCPB,11,12,7,18,8,19,8,8,25,11,13,29
FCPB,256,189,160,310,229,183,80,101,291,134,112,312
FCPB,16,15,9,22,11,8,3,10,18,9,4,13
FCPB,39,29,28,57,22,46,35,48,83,49,47,109
FCPE,19,7,4,5,6,2,52,70,184,79,82,198
FCPE,67,33,25,56,51,52,38,21,68,28,19,54
FCPE,82,76,68,116,80,68,50,45,132,42,47,128
FCPE,1,2,0,3,2,1,27,19,46,18,29,68
FCPE,9,5,0,4,3,2,11,14,55,12,14,28
FCPE,15,18,7,28,19,33,0,0,1,0,0,0
FCPE,164,143,85,269,185,159,122,113,284,73,32,151
FCPE,396,254,214,648,467,428,231,212,622,242,185,459
FCPE,91,52,51,128,90,76,59,46,132,56,37,99
FCPE,23,9,3,5,16,14,11,10,20,8,3,13
FCPF,13,8,7,37,25,23,12,7,18,7,4,7
FCPF,0,0,0,1,0,1,44,28,105,22,32,94
FCPF,13,10,3,14,11,15,31,35,76,27,31,60
FCPF,4,0,1,5,6,10,19,9,27,14,11,18
FCPF,167,114,100,270,178,138,66,70,154,53,102,191
FCPF,24,28,22,56,37,36,12,16,61,20,6,27
FCPF,0,0,0,13,4,7,9,7,24,9,1,3
FCPF,4,7,7,13,6,4,4,2,6,6,0,1
FCPF,281,198,162,314,215,201,365,371,833,402,526,991
FCPF,44,43,26,139,119,95,101,94,301,62,55,150
FCPF,88,68,55,72,73,53,67,51,127,49,34,108
FCPF,7,4,2,2,7,7,5,6,17,0,2,7
fcsA,6,4,3,9,7,2,6,1,11,9,4,9
fd1,540,457,385,212,167,146,217,270,562,204,267,546
Fdft1,61,32,21,68,63,71,39,31,95,48,57,119
fdhC,310,246,196,337,259,236,281,278,710,298,291,654
fdhC,85,53,50,115,63,69,28,28,68,14,22,53
fdhC,61,72,53,158,104,79,60,56,154,72,91,191
fdhC,5,4,8,20,9,13,6,18,25,14,7,17
Fem1b,0,0,0,1,3,1,1,1,2,1,1,4
FEM1B,17,11,11,21,13,14,19,25,60,25,40,69
Fem1b,0,0,0,9,7,6,1,0,2,2,1,4
FEN1,70,31,34,91,70,58,45,53,110,63,45,115
Fer1l4,26,23,7,44,42,25,26,30,55,25,7,50
FES1,214,192,140,238,171,148,113,133,340,138,111,320
fft1,83,62,48,99,80,89,66,70,200,77,78,176
FGRAMPH1_01T20223,30,19,20,33,18,14,10,12,37,13,5,18
FH11,73,53,36,189,114,105,67,69,165,83,39,148
FH14,95,78,70,27,27,20,36,46,70,28,23,82
FH7,16,16,8,21,22,14,29,32,67,24,24,42
fhaB,26,25,13,42,36,32,13,16,31,18,6,20
fhkA,136,108,75,179,119,115,91,95,225,100,72,223
fhkC,85,77,57,133,80,94,75,79,223,104,72,192
fhkD,27,20,16,53,25,21,28,23,65,21,35,61
fhkE,12,11,14,31,14,25,14,20,66,19,17,49
fhkE,116,90,70,159,116,81,97,101,241,96,99,265
Fig4,45,34,26,77,62,52,34,32,96,56,45,97
fimA,14,12,4,16,9,12,39,40,98,50,56,119
fkbp1a,45,33,42,40,31,26,30,37,95,27,21,54
FKBP20-2,4,0,2,6,6,4,0,0,2,2,2,5
fkbp4,17,12,11,11,12,10,16,20,60,24,10,46
fkbp4,57,36,48,69,52,36,36,37,88,32,16,58
FKBP5,10,5,5,10,6,9,3,3,11,3,0,6
FKBP59,19,11,7,35,23,20,21,12,60,27,14,43
FKBP62,56,38,25,68,51,40,76,87,182,66,97,183
FKBP62,8,2,6,6,6,4,3,3,6,6,0,2
FKBP65,25,29,21,49,40,24,15,16,42,18,10,51
FKBP65,13,7,4,40,30,20,11,9,33,15,8,34
FKBP65,19,18,5,13,13,9,2,1,8,10,7,20
FKBP70,4,7,4,9,9,6,6,4,18,5,11,16
FKS1,34,24,20,53,43,32,33,35,90,35,34,87
FKS1,19,8,15,46,20,17,12,16,32,17,17,41
FLA10,431,308,220,424,281,226,216,224,583,285,294,688
Flad1,89,101,99,122,91,81,47,64,119,56,43,142
flaEY,37,29,22,52,40,41,43,32,111,43,38,107
flpA,47,20,23,58,41,44,51,38,139,44,41,110
FLS2,1,0,1,4,1,1,1,2,5,2,0,3
FMN2,6,5,3,6,5,5,4,12,15,10,13,29
FMN2,15,16,9,16,4,9,13,14,36,16,23,39
FMO1,160,142,78,179,103,122,69,52,164,50,74,139
fmt,56,30,32,62,49,40,26,26,55,38,13,71
FNTB,33,24,17,56,32,31,1,6,8,5,7,16
FOLD2,162,134,118,207,129,124,62,86,175,73,82,202
FOLD2,15,7,9,14,15,13,7,13,26,15,20,35
FOLR3,2,6,1,1,2,6,23,21,52,26,18,41
for,4,3,5,11,7,9,6,6,22,9,4,16
for,24,12,15,37,20,10,6,10,20,18,27,46
for,23,14,5,23,20,13,43,35,121,53,48,123
for,32,20,18,86,61,56,30,24,92,28,41,71
for,4,3,4,8,1,2,18,9,41,12,13,33
foxred1,22,26,16,30,12,15,14,23,60,25,14,50
FPR1,4,3,0,2,0,1,0,0,1,0,0,0
FPR2,2,5,3,11,12,6,3,5,12,11,21,16
Fras1,36,14,11,15,11,12,1,2,6,12,8,11
FRAS1,5,5,2,5,2,5,4,5,11,7,5,19
FRAS1,205,148,96,96,78,68,59,54,158,83,88,197
FRAS1,123,62,35,172,121,108,44,52,131,71,63,148
FRAS1,34,44,12,14,13,18,15,6,20,7,24,38
FRAS1,11,5,2,3,5,3,9,6,14,11,7,26
FRAS1,15,5,4,7,10,7,18,8,29,14,14,35
FRQ1,81,60,75,93,47,55,40,34,97,33,66,102
FRQ1,40,25,14,59,49,37,59,50,159,51,61,129
frs-2,129,121,91,116,77,65,57,62,178,72,64,153
FTCD,520,402,275,736,540,444,233,199,532,245,261,515
FTH1,30,16,13,69,52,32,17,22,65,31,14,55
FTR1,6,21,8,23,24,19,13,11,34,5,18,33
ftsH,70,73,56,115,88,71,104,86,281,128,80,251
ftsH,46,34,37,66,35,25,20,27,37,22,16,57
ftsH,203,147,102,214,144,148,132,123,356,163,49,205
ftsH,39,28,16,45,24,26,27,42,118,45,65,121
ftsH1,36,23,21,103,56,53,54,49,153,52,78,146
FTSH10,9,6,4,4,5,8,21,30,64,35,39,74
FTSH10,71,54,39,125,74,62,60,60,155,54,45,128
ftsH3,7,6,10,14,11,13,7,9,8,7,1,11
ftsH3,42,29,32,81,77,62,78,72,186,36,25,77
Fubp1,283,216,157,460,297,257,184,210,544,223,212,551
Fubp1,43,25,27,78,46,41,22,22,51,17,12,36
FUC1,72,40,37,54,40,33,20,30,74,30,46,112
fucT,32,20,20,30,11,21,31,34,95,42,73,124
FucT6,16,5,5,20,13,7,13,10,17,21,10,57
fumB,107,73,45,194,145,112,77,52,193,85,72,190
fumB,138,99,81,241,156,118,133,121,338,146,190,394
fusA,90,76,61,78,64,51,37,35,93,47,53,94
fusA,272,219,178,562,415,341,320,260,785,356,140,438
fusA,335,239,179,458,312,290,161,206,431,168,172,378
fusA2,9,8,1,12,7,19,11,14,37,21,18,47
FV3-083R,81,77,42,95,51,52,33,37,95,29,26,79
FXR2,44,32,26,48,20,21,16,19,48,21,19,39
FXR2,229,159,107,307,204,174,62,47,126,76,66,189
GA11319,48,30,36,64,35,37,38,34,93,55,48,109
Gaa,13,10,10,12,10,6,11,15,27,15,11,40
GAA,42,34,27,129,69,88,65,55,146,37,23,69
gab-1,72,49,43,104,79,69,52,67,182,80,104,224
Gabbr1,106,96,63,190,117,115,29,22,86,50,40,88
GABBR2,61,47,45,122,95,100,44,45,146,55,70,181
GABBR2,224,180,133,315,184,142,123,109,294,94,82,205
GAK,14,9,10,18,10,7,25,23,65,26,21,53
galc,110,87,74,166,85,65,106,96,252,81,104,290
galc,155,127,95,207,155,131,56,52,161,66,68,170
galc,19,8,8,22,14,11,4,8,11,5,9,17
galD,22,13,9,24,15,16,20,15,48,21,14,51
galE,16,20,5,68,54,43,261,260,644,161,222,501
galE,117,92,67,141,104,80,104,98,276,103,152,276
GALNT12,72,55,58,157,94,74,114,148,331,115,103,243
GALNT12,2,3,1,3,4,4,2,3,12,4,2,4
Galnt3,173,106,91,166,99,103,85,82,238,83,85,207
GALT3,41,33,15,27,17,21,11,19,48,12,5,33
GALT4,16,10,8,34,17,14,35,23,81,41,37,99
Gamt,24,18,16,34,13,10,18,17,43,8,18,29
GAPC1,9,3,6,11,6,7,6,10,14,12,9,27
GAPDG,231,134,124,309,213,162,111,95,333,153,124,356
gapN,93,73,53,194,103,88,44,47,140,60,37,117
gapN,188,147,100,351,199,185,80,67,199,58,78,182
garR,9,3,6,10,10,6,2,5,20,2,0,3
Gars,64,33,19,79,44,46,68,49,155,53,79,158
GART,41,26,24,54,44,26,30,27,78,30,35,71
GAS8,8,7,2,8,8,5,11,11,29,7,12,21
GAS8,176,119,66,251,140,141,64,44,131,61,125,165
GATL10,116,102,58,230,165,131,114,118,279,134,155,328
GATL10,34,29,22,32,25,23,12,10,53,16,20,36
GATL10,0,0,0,30,24,17,12,21,35,24,30,50
GATL4,55,44,24,81,50,39,40,60,151,55,65,124
Gba,72,58,59,115,92,95,47,51,139,54,65,134
Gba,53,37,23,104,68,77,33,43,127,47,63,122
GBA,24,23,14,0,2,4,8,7,12,6,10,20
GBA,86,55,41,81,67,45,32,36,75,27,50,100
gba-3,102,96,72,128,103,64,52,47,102,56,25,112
GBE1,140,127,83,192,127,124,118,89,243,130,127,295
gbh,66,59,37,86,92,65,65,62,183,96,100,198
Gcfc2,26,27,14,73,56,50,32,28,92,39,16,66
GCLC,48,25,21,64,52,45,68,55,185,61,43,121
gcn2,120,109,83,250,104,105,94,107,241,73,116,261
GCP3,97,73,49,133,84,65,45,54,149,56,41,141
gcy-21,138,111,66,200,126,107,89,85,264,116,165,320
gcy-28,82,57,35,69,37,49,23,20,63,32,30,60
GDA1,30,31,26,85,34,33,55,51,145,49,45,125
GDCST,85,53,45,98,65,65,41,35,70,46,38,110
Gde1,108,84,60,77,51,46,31,35,92,33,42,104
gdi1,134,93,77,156,100,84,31,23,80,35,61,88
GDPD1,7,3,6,12,12,10,19,21,37,25,31,37
gefF,0,1,0,0,0,1,2,1,0,8,3,11
get3,66,58,56,32,23,22,19,36,73,33,23,61
GF14F,95,72,59,148,131,87,63,49,121,59,39,109
GG18702,52,25,31,27,15,12,14,18,63,20,28,69
gghA,30,27,26,36,25,13,37,45,105,35,37,89
ggs,212,170,104,205,128,158,102,81,270,118,93,299
ggt,1,0,0,1,2,1,1,2,4,5,0,3
ggtb-1,10,12,7,19,12,23,7,8,19,6,2,10
GID1B,129,105,85,20,26,11,58,64,172,75,47,152
GIMAP6,90,76,45,153,98,103,59,58,165,80,65,187
Gins2,87,89,75,112,63,67,55,55,126,50,32,103
GIP,23,21,28,15,17,15,7,2,14,4,10,9
GIP,502,338,329,634,407,357,161,195,399,190,179,410
GIP,19,10,16,46,32,22,14,13,54,19,16,39
GIP,23,33,14,21,24,21,23,31,62,29,30,105
GIP,76,51,51,101,57,48,36,45,82,35,50,91
GIP,2,2,2,5,3,1,1,4,12,7,6,18
GIP,1,0,0,0,0,0,10,6,39,16,10,41
GIP,21,13,8,51,41,33,13,12,59,26,25,43
GIP,17,8,10,28,9,8,10,14,46,8,12,17
GIP,3,1,0,1,1,2,0,1,7,1,7,13
GIP,5,3,2,5,5,4,8,5,17,5,6,13
GIP,16,12,7,17,22,15,19,32,45,14,25,49
GIP,6,3,5,16,7,13,5,8,21,8,27,28
GIP,16,13,6,18,9,2,9,6,29,5,11,23
GIP,75,73,44,229,141,130,76,66,165,74,104,209
GIP,22,21,20,21,19,12,9,11,25,6,1,14
GIP,30,26,19,41,53,34,20,4,43,15,10,26
GIP,66,56,40,64,44,44,34,32,102,35,57,97
GIP,1,0,1,28,19,15,16,13,26,7,8,24
GIP,90,52,51,129,103,88,50,41,100,46,50,107
GIP,188,161,82,208,141,130,143,160,404,165,310,501
GIP,13,7,5,12,9,8,6,13,9,0,2,12
GIP,0,0,0,0,0,0,1,1,7,0,1,2
GIP,97,74,63,126,70,109,79,91,261,107,149,279
GIP,111,76,71,134,76,75,22,36,100,47,44,117
GIP,31,35,43,49,31,27,17,24,51,16,9,29
GIP,15,13,7,12,15,6,9,5,29,10,15,32
GIP,2,4,0,2,9,1,3,0,1,1,1,1
GIP,52,46,23,43,33,23,35,25,82,29,20,60
GIP,6,1,1,5,4,3,3,6,8,5,7,14
GIP,124,124,114,210,119,124,71,81,194,78,92,209
GIP,35,33,21,41,38,34,16,10,37,15,23,28
GIP,9,18,4,30,17,29,7,13,30,13,18,53
GIP,15,13,13,27,18,17,19,17,52,19,22,52
GIT1,36,24,22,76,64,55,62,56,132,45,34,84
GIT1,9,3,1,2,2,3,6,9,16,8,8,27
GK2103,6,4,2,12,5,7,5,6,31,10,7,22
GL12933,6,3,1,4,6,5,1,4,12,8,5,18
GL14463,15,5,6,8,9,6,4,10,16,10,4,18
Gla,24,22,13,18,15,12,8,11,40,13,16,27
glaA,25,11,12,23,14,12,9,7,17,7,1,22
GLCAK1,8,2,3,12,8,6,6,9,16,6,7,15
Gld,4,3,0,1,5,2,5,4,18,7,3,12
gld-2,20,14,7,24,18,23,20,12,46,16,25,44
glgB,70,54,40,108,66,69,37,44,109,69,76,135
glgB,65,54,66,217,152,146,126,124,290,91,123,285
Glipr2,101,68,51,138,65,82,47,48,101,48,62,112
glk,43,22,12,56,36,20,33,28,98,29,36,104
glk,28,31,27,54,34,23,3,7,19,4,9,29
glk,8,2,6,5,0,3,0,1,0,0,0,0
GLN1,105,75,85,197,153,118,137,113,286,150,120,300
GLN1,242,158,123,462,337,286,233,201,585,283,162,474
gln1,11,7,8,18,11,11,13,6,27,9,3,19
GLN1,86,67,47,143,79,85,46,77,163,68,102,196
glnA3,8,6,3,7,6,5,13,11,43,9,12,34
glnA3,38,19,22,65,38,32,30,27,76,27,34,73
glnA3,117,85,71,196,135,126,66,72,184,96,80,170
glnS,103,49,42,106,75,65,22,34,81,35,28,67
GLO1,188,122,108,202,125,100,73,74,218,77,97,215
GLO5,8,17,10,128,131,84,51,52,160,59,44,131
GLO5,1,3,2,11,3,12,9,10,26,9,7,16
gloB,94,77,51,154,126,104,78,70,227,65,75,171
